Year,State,stateid,statepop,"Residents in State, County, and City Mental Hospitals",Resident all Mental Institutions,All Patients (Resident and on Parole) in All Mental Institutions,Homicide Count,Prisoners,Jailpop,Executions,Real Per Cap Income,Age Percent 15 to 19,Age Percent 20 to 24,Nonwhite,r_black,r_urban
1978,CA,5,22836000,7006,15737,15737,2678,21325,26206,0,146.932525634766,8.97509604692459,9.55950930714606,14.3790692090988,7.55041933059692,91.199348449707
1978,CO,6,2767000,1142,1647,1647,180,2486,1681,0,130.214736938477,9.31084468960761,10.0804756581783,5.6069690734148,3.42081451416016,80.181526184082
1978,CT,7,3092000,2388,4146,4146,128,3189,,0,148.159515380859,9.1890749335289,8.3120311796665,7.73509442806244,6.77951717376709,78.5314025878906
1978,DE,8,595000,668,668,668,45,1325,,0,132.162582397461,9.72333326935768,9.28953826427459,17.1463027596474,15.776008605957,71.0182113647461
1978,FL,10,9102000,5913,6275,6275,1044,21436,10305,0,120.322090148926,8.34779039025307,7.94264018535613,15.3816223144531,14.0927772521973,83.511833190918
1978,GA,11,5296000,4600,4646,4646,777,11317,8278,0,106.61043548584,9.61753681302071,9.19608131051064,27.3040503263474,26.6277828216553,61.987548828125
1978,HI,12,932000,140,142,142,62,727,,0,139.785278320312,8.94844263792038,10.7496394217014,63.96404504776,1.61711871623993,85.820198059082
1978,ID,13,911000,198,198,198,45,802,539,0,111.042953491211,9.63747531175614,8.70378181338309,2.32344511896372,.310338258743286,54.0197792053223
1978,IL,14,11413000,4695,9182,9182,1269,11258,5781,0,141.503067016602,9.26540479063988,8.88315230607986,16.129070520401,14.2936687469482,83.2508239746094
1978,IN,15,5470000,3778,6427,6427,338,4923,2453,0,121.855834960938,9.61909011006355,9.08034414052965,8.01820904016495,7.42175722122192,64.3478317260742
1978,IA,16,2918000,1150,3357,3357,78,1982,664,0,128.374237060547,9.56848591566086,8.85761320590972,2.06647329032421,1.38668262958527,58.3315773010254
1978,KS,17,2336000,1318,2400,2400,131,2341,998,0,123.021476745605,9.18594494462013,9.54925149679182,6.69871270656586,5.21549367904663,66.5392074584961
1978,KY,18,3610000,753,1392,1392,305,3390,2149,0,103.527610778809,9.66953277587891,9.09503832459451,7.5585775077343,7.09399271011353,51.144718170166
1978,LA,19,4069000,2030,2306,2306,683,7291,5232,0,106.027610778809,10.1225997507572,9.53771993517876,30.5364191532135,29.5116481781006,68.1136703491211
1978,ME,20,1114000,648,1073,1073,32,711,325,0,102.883438110352,9.35663312673569,8.45440059900282,.853291992098093,.27369549870491,48.1141777038574
1978,MD,21,4184000,4264,5527,5527,346,7966,3553,0,138.481597900391,9.43632245063781,9.04634594917297,23.615962266922,21.7367477416992,79.5651168823242
1978,MA,22,5736000,3704,8666,8666,202,2806,2317,0,129.294479370117,9.34085860848427,9.20348539948463,5.01322373747826,3.70048809051514,83.9553146362305
1978,MI,23,9218000,4592,6522,6522,917,14944,5729,0,134.984664916992,9.75422739982605,9.20737609267235,13.7109324336052,12.5877742767334,71.3504638671875
1978,MN,24,4015000,2177,4226,4226,89,1954,1517,0,129.07975769043,9.69460919499397,9.07567128539086,2.7642298489809,1.22415566444397,66.7628402709961
1978,MS,25,2488000,1969,2187,2187,306,2896,2427,0,88.4355850219727,10.4130679368973,8.79783183336258,36.1426144838333,35.5088577270508,46.7619171142578
1978,MO,26,4889000,3412,3412,3412,521,5637,2849,0,118.834358215332,9.35360684990883,8.69901433587073,11.2734876573086,10.414981842041,68.5193176269531
1978,MT,27,782000,468,567,567,34,690,324,0,117.33129119873,9.52913850545882,9.01399865746502,5.32499738037586,.260940551757812,52.9788131713867
1978,NE,28,1564000,691,691,691,45,1347,118,0,123.159515380859,9.41526964306831,9.05836924910544,4.18251939117908,2.98458051681519,62.6402435302734
1978,NV,29,719000,152,152,152,101,1350,912,0,149.156448364258,8.84323894977569,9.1194748878479,9.9899522960186,6.24519395828247,84.4554214477539
1978,NH,30,892000,589,827,827,11,283,370,0,118.696327209473,9.1841521859169,8.77236902713776,.957058742642403,.428749263286591,52.9675254821777
1978,NJ,31,7351000,6226,8274,8274,366,5869,3873,0,143.558288574219,8.94861459732055,7.95469328761103,13.9283537864685,12.1950607299805,88.9977188110352
1978,NM,32,1238000,266,1054,1054,172,1593,794,0,104.325157165527,10.0600266456604,9.39423888921738,11.7786973714828,1.86683630943298,71.6559448242188
1978,NY,33,17681000,27484,34566,34566,1888,20459,10936,0,136.932525634766,8.9719107747078,8.27454671263697,15.6816393136978,13.3224573135376,84.8044357299805
1978,NC,34,5759000,3876,5960,5960,662,13252,2798,0,103.435585021973,9.68317866325379,9.57931026816368,24.0564316511154,22.3690586090088,47.384090423584
1978,ND,35,651000,613,692,692,15,200,676,0,123.957061767578,9.89646419882774,9.97556045651438,3.8543239235878,.432259410619736,47.7936019897461
1978,OH,36,10796000,6516,8380,8380,718,13107,5465,0,127.039886474609,9.32336956262589,8.91458854079246,10.5222746729851,9.79965496063232,73.7251129150391
1978,OK,37,2917000,1993,2677,2677,289,4186,1704,0,112.699394226074,9.18150305747986,9.01192873716354,12.8504008054733,6.76576280593872,67.4172439575195
1978,OR,38,2518000,1055,1076,1076,125,2879,1872,0,129.07975769043,8.71947005391123,8.66690188646317,3.94993908703327,1.37275886535645,67.7388687133789
1978,PA,39,11879000,10824,17073,17073,728,7814,6407,0,126.733131408691,9.10632610321045,8.49484011530874,9.5303013920784,8.78359603881836,69.7218551635742
1978,RI,40,952000,1054,1320,1320,41,664,,0,117.239273071289,9.54644173383713,9.13643851876259,4.23995964229107,2.89168000221252,86.9777145385742
1978,SC,41,3044000,3432,3443,3443,349,7536,2362,0,96.6717834472656,10.2353797852993,9.82661098241806,31.0965538024902,30.4080581665039,52.7897911071777
1978,SD,42,689000,504,577,577,25,532,276,0,111.763809204102,9.82044145464898,9.03874725103382,6.8295918405056,.291608542203903,46.0824508666992
1978,TN,43,4486000,3351,4312,4312,475,5835,4553,0,105.168716430664,9.36238437891007,8.89671444892883,16.415823996067,15.8143634796143,60.0802841186523
1978,TX,44,13500000,5843,8165,8165,1989,24575,10995,0,120.552154541016,9.46684688329696,9.55881878733633,13.9051362872124,12.112606048584,79.6495361328125
1978,UT,45,1368000,329,329,329,66,911,676,0,108.190185546875,9.56802845001219,10.2525767683983,3.66153083741665,.62501335144043,83.5871734619141
1978,VT,46,498000,334,467,467,19,441,,0,107.055221557617,9.74880948662758,9.17495250701905,.72200046852231,.201499596238136,33.511116027832
1978,VA,47,5270000,5445,5445,5445,477,8344,4232,0,123.021476745605,9.37104940414428,9.6944659948349,20.3497424721718,18.7987442016602,65.4206466674805
1978,WA,48,3889000,1255,1744,1744,195,4487,2453,0,135.398773193359,9.06999588012696,9.48295563459398,6.52477443218231,2.46833109855652,73.3088455200195
1978,WV,49,1923000,2072,2072,2072,153,1237,1066,0,102.193252563477,9.0773268043995,8.39889794588089,3.88365052640438,3.4350152015686,36.709774017334
1978,WI,50,4646000,934,3035,3035,122,3432,1926,0,126.457061767578,9.82456132769585,9.11312878131865,4.8209223896265,3.69037008285522,64.5290985107422
1978,WY,51,433000,246,529,529,31,433,268,0,143.573623657227,8.88991042971612,10.1351094245911,3.16006243228912,.69136118888855,62.3211975097656
1979,AL,1,3866000,1918,3831,3831,540,5464,4932,0,98.3057861328125,9.78109329938889,9.13951255381105,26.2780249118805,25.6419830322266,59.8790245056152
1979,AK,2,403000,82,96,96,52,760,42.5999999999999,0,182.079895019531,8.93068492412567,11.3863143324852,22.1102073788643,3.43135786056519,62.8035545349121
1979,AZ,3,2636000,370,611,611,248,3749,2588.79999999999,0,117.327827453613,9.25372511148452,9.48244869709014,9.9600151181221,2.78203535079956,83.4016036987305
1979,AR,4,2271000,185,250,250,232,3042,1387.60000000001,0,96.6666717529297,9.45216678082943,8.19687813520431,17.404118180275,16.5548820495605,51.4540901184082
1979,CA,5,23257000,5696,16052,16052,3027,22632,29308.7999999998,0,148.112945556641,8.95655639469624,9.67901952564714,14.8717612028122,7.61795043945312,91.2478103637695
1979,CO,6,2849000,1163,1544,1544,159,2668,1894.20000000001,0,131.019287109375,9.25746865570545,10.2243205159902,5.80953806638718,3.47511315345764,80.4021835327148
1979,CT,7,3096000,2156,4161,4161,129,4061,,0,149.62809753418,9.23399239778518,8.41856241226195,7.93068557977676,6.88074970245361,78.6801147460938
1979,DE,8,595000,594,609,609,31,1419,,0,130.578521728516,9.77617017924786,9.44418281316755,17.4227952957153,15.9688110351562,70.8626403808594
1979,FL,10,9426000,5603,6185,6185,1200,19748,11177.6000000001,1,120.358131408691,8.33937510848045,8.04557062685487,15.3301224112511,13.9363946914673,83.8860244750977
1979,GA,11,5401000,4327,4505,4505,867,12106,8665.19999999995,0,105.495872497559,9.62255053222179,9.25198733806612,27.4746656417847,26.7222766876221,62.194580078125
1979,HI,12,953000,153,204,204,65,856,,0,139.214874267578,8.90288256108761,10.7706322520971,64.4467830657959,1.68938839435577,86.1743545532227
1979,ID,13,933000,215,216,216,57,830,552,0,107.286506652832,9.56540159881116,8.85364867746827,2.37736906856298,.314067423343658,54.0225982666016
1979,IL,14,11397000,4297,8159,8159,1415,11935,6394.60000000009,0,139.834716796875,9.28976230323314,9.06155750155446,16.4746329188347,14.4759674072266,83.2723846435547
1979,IN,15,5501000,3419,5750,5750,413,5667,2682.20000000001,0,120.206611633301,9.61998373270035,9.23704862594605,8.13880786299706,7.490478515625,64.2777404785156
1979,IA,16,2916000,1048,3112,3112,69,2272,699,0,123.8154296875,9.57695446908474,9.05458115041253,2.13876347988844,1.41400015354156,58.4725875854492
1979,KS,17,2351000,1246,2424,2424,131,2290,1064,0,125.702484130859,9.14831146597862,9.70081143081187,6.84298947453499,5.27272129058838,66.6029357910156
1979,KY,18,3642000,765,1346,1346,345,3691,2461.40000000002,0,104.655647277832,9.63860496878625,9.21972088515761,7.58936628699303,7.08428192138672,51.0025672912598
1979,LA,19,4138000,2234,2284,2284,742,7618,5887,0,106.735542297363,10.1141737401485,9.72599536180496,30.5818766355515,29.4728927612305,68.3768539428711
1979,ME,20,1123000,652,1033,1033,27,776,372,0,102.231407165527,9.38091143965721,8.56946870684623,.90173501521349,.270181089639664,47.7904205322266
1979,MD,21,4191000,4086,5684,5684,426,7860,3764,0,137.424240112305,9.4860865175724,9.13023874163628,24.263459444046,22.2271595001221,79.9414367675781
1979,MA,22,5738000,3150,8338,8338,199,2924,2514.40000000002,0,129.269973754883,9.38424959778786,9.3395721167326,5.18869422376156,3.77633762359619,83.8810882568359
1979,MI,23,9266000,4494,6465,6465,879,15002,6110.59999999998,0,132.713500976562,9.74607184529305,9.3907255679369,13.9720097184181,12.7665710449219,71.0455627441406
1979,MN,24,4050000,2526,4283,4283,104,2094,1604.39999999999,0,128.264465332031,9.68966528773308,9.27192449569705,2.89613902568817,1.26222503185272,66.8087921142578
1979,MS,25,2507000,1902,2246,2246,328,3508,2441.2,0,89.3250732421875,10.3899740427732,8.97011198103428,36.0163807868958,35.3466567993164,47.0422019958496
1979,MO,26,4912000,3346,3346,3346,574,5279,3035.79999999999,0,118.884300231934,9.375594034791,8.84824112057685,11.3630041480064,10.4342555999756,68.3251419067383
1979,MT,27,787000,398,398,398,44,715,340.200000000001,0,112.85124206543,9.44987282156944,9.22328166663648,5.4601788520813,.257535070180893,52.918888092041
1979,NE,28,1567000,681,684,684,65,1291,143,0,119.104682922363,9.36228148639202,9.24899294972419,4.26168516278267,3.0209527015686,62.7850875854492
1979,NV,29,765000,137,140,140,132,1566,917.6,1,146.845733642578,8.8498929142952,9.2628575861454,10.3036023676395,6.31009721755981,84.9152069091797
1979,NH,30,909000,552,713,713,20,316,391,0,119.834716796875,9.20704320073127,8.84950697422029,1.01067218929529,.43152990937233,52.5423927307129
1979,NJ,31,7367000,6001,8470,8470,449,5852,4292.59999999998,0,142.961441040039,9.00238089263439,8.08017797768117,14.2651900649071,12.3772306442261,89.0134582519531
1979,NM,32,1285000,234,931,931,171,1556,904.399999999994,0,103.98072052002,10.0446321815252,9.59480330348015,12.094596773386,1.85436975955963,71.8985748291016
1979,NY,33,17584000,27015,33399,33399,2141,20856,11979.6000000001,0,135.330581665039,9.0302436798811,8.39165285229684,16.0435974597931,13.5014142990112,84.7134170532227
1979,NC,34,5823000,3371,5957,5957,658,14255,2937.59999999998,0,101.969696044922,9.62297260761262,9.65952523052691,24.1459578275681,22.3967018127441,47.6889839172363
1979,ND,35,653000,632,632,632,13,186,709.600000000006,0,113.898071289062,9.89020109176636,10.2511624246836,3.98653782904148,.445838749408722,48.2459602355957
1979,OH,36,10798000,6016,7990,7990,829,13360,5795.19999999995,0,126.391189575195,9.31205332279205,9.06229957938192,10.6690496206284,9.88686275482178,73.5267486572266
1979,OK,37,2975000,1518,2610,2610,331,4250,1806.20000000001,0,115.743804931641,9.15514968335628,9.13129039108753,13.1144568324089,6.77131128311157,67.3449859619141
1979,OR,38,2588000,1065,1590,1590,115,3179,1958.39999999999,0,128.22314453125,8.59787672758103,8.7939686328173,4.13029864430428,1.38900005817413,67.8230972290039
1979,PA,39,11888000,10435,17244,17244,761,7772,7159.60000000009,0,125.991737365723,9.09374617040157,8.66256818175315,9.60901528596878,8.80430603027344,69.5077514648438
1979,RI,40,950000,968,1096,1096,42,738,,0,117.217636108398,9.57320265471936,9.16092775762081,4.38706986606121,2.92419266700745,86.9946670532227
1979,SC,41,3090000,3278,3317,3317,379,7643,2427.60000000001,0,96.2809906005859,10.1885319501162,9.93495360016823,31.1485350131989,30.4026222229004,53.4448623657227
1979,SD,42,688000,488,501,501,29,562,284,0,110.853996276855,9.7853334248066,9.30287174880506,7.03757703304291,.290522068738937,46.2684326171875
1979,TN,43,4560000,3034,3869,3869,491,6629,4843.40000000002,0,104.022041320801,9.34529177844525,9.00895521044731,16.4688557386398,15.8139572143555,60.2514190673828
1979,TX,44,13888000,5584,8365,8365,2398,26522,11840.8,0,121.776863098145,9.4509619474411,9.69995163381099,14.0325143933296,12.0651578903198,79.6483688354492
1979,UT,45,1420000,336,369,369,61,960,722,0,107.327827453613,9.40413862466811,10.4135847091675,3.79305779933929,.620514869689941,83.9907073974609
1979,VT,46,505000,309,422,422,10,431,,0,106.887054443359,9.74738992750645,9.30944785475734,.785647053271532,.19859716296196,33.6831512451172
1979,VA,47,5308000,5462,5462,5462,502,8449,4529.40000000002,0,123.27823638916,9.34277459979057,9.75207686424255,20.5142065882683,18.8345699310303,65.7101364135742
1979,WA,48,4018000,1347,1711,1711,206,4342,2684.40000000002,0,135.826446533203,9.00117918848993,9.58591721951962,6.79608434438705,2.51683735847473,73.404182434082
1979,WV,49,1942000,1857,1892,1892,138,1251,1055.8,0,101.528930664062,8.96573916077616,8.53962488472462,3.87700572609901,3.38417434692383,36.4318084716797
1979,WI,50,4683000,786,3499,3499,156,3677,2146.79999999999,0,126.707992553711,9.83228236436844,9.32524852454657,4.99507151544094,3.78951120376587,64.3618698120117
1979,WY,51,454000,263,510,510,36,504,282.599999999999,0,144.862258911133,8.81796658039093,10.461570173502,3.23096476495266,.66482949256897,62.5435752868652
1980,AL,1,3894000,2019,3735,3735,605,6543,4815,0,95.0970840454102,9.78856533765793,9.31758433580399,26.2557595968246,25.5778141021729,60.041088104248
1980,AK,2,402000,143,143,143,34,822,41.1999999999998,0,180.412612915039,8.94039571285248,11.2724803388119,22.2089573740959,3.48258686065674,64.4278564453125
1980,AZ,3,2718000,324,487,487,306,4372,2676.60000000001,0,115.58251953125,9.20120477676392,9.67089012265205,10.0826442241669,2.75938200950623,83.8484191894531
1980,AR,4,2286000,256,258,258,257,2911,1441.2,0,91.310676574707,9.45894941687584,8.28001946210861,17.2699302434921,16.3604545593262,51.6185455322266
1980,CA,5,23668000,5915,15981,15981,3476,24569,32411.5999999996,0,145.036407470703,8.93801674246788,9.79852974414825,15.3644531965256,7.68548250198364,91.2962646484375
1980,CO,6,2890000,1180,1611,1611,208,2629,2107.40000000002,0,130.412612915039,9.20409262180328,10.3681653738022,6.01210705935955,3.52941203117371,80.6228408813477
1980,CT,7,3108000,2410,4272,4272,153,4308,,0,149.963592529297,9.27890986204147,8.52509364485741,8.12627673149109,6.98198223114014,78.8288269042969
1980,DE,8,594000,625,625,625,44,1474,,0,130.436889648438,9.82900708913803,9.59882736206055,17.6992878317833,16.1616153717041,70.7070693969727
1980,FL,10,9746000,5284,7244,7244,1558,20735,12050.2,0,120.546112060547,8.33095982670784,8.14850106835365,15.2786210179329,13.7800130844116,84.2602081298828
1980,GA,11,5463000,4282,4474,4474,823,12178,9052.40000000002,0,102.184463500977,9.62756425142288,9.30789336562157,27.645280957222,26.8167667388916,62.401611328125
1980,HI,12,965000,239,239,239,77,985,,0,138.871353149414,8.85732248425484,10.7916250824928,64.9295151233673,1.76165807247162,86.5284957885742
1980,ID,13,944000,213,224,224,30,817,565,0,104.951454162598,9.49332788586617,9.0035155415535,2.43129301816225,.317796587944031,54.0254249572754
1980,IL,14,11427000,4142,7872,7872,1405,11899,7008.19999999995,0,133.555816650391,9.31411981582642,9.23996269702911,16.8201938271523,14.6582651138306,83.2939529418945
1980,IN,15,5490000,2769,5610,5610,421,6683,2911.40000000002,0,113.762130737305,9.62087735533714,9.39375311136246,8.25940668582916,7.55919885635376,64.207649230957
1980,IA,16,2914000,1097,2954,2954,76,2481,734,0,116.322814941406,9.58542302250862,9.25154909491539,2.21105385571718,1.44131779670715,58.6135940551758
1980,KS,17,2364000,1192,1931,1931,176,2494,1130,0,120.788833618164,9.11067798733711,9.85237136483192,6.98726698756218,5.32994937896729,66.6666717529297
1980,KY,18,3661000,554,1157,1157,341,3588,2773.80000000005,0,99.2475738525391,9.60767716169357,9.34440344572067,7.62015506625175,7.07456970214844,50.860424041748
1980,LA,19,4206000,2203,3787,3787,710,8889,6542,0,106.516990661621,10.1057477295399,9.91427078843117,30.6273341178894,29.4341411590576,68.6400375366211
1980,ME,20,1125000,654,960,960,34,814,419,0,101.298538208008,9.40518975257874,8.68453681468964,.950178038328886,.266666650772095,47.466667175293
1980,MD,21,4217000,3334,5654,5654,403,7731,3975,0,135.764556884766,9.53585058450699,9.21413153409958,24.9109551310539,22.7175712585449,80.317756652832
1980,MA,22,5737000,3270,7582,7582,234,3185,2711.79999999999,0,128.6650390625,9.42764058709145,9.47565883398056,5.36416508257389,3.85218739509583,83.8068695068359
